################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.6393322156321695E-01 a       531     0    27     1    11
 -1.9125837882694999E-01 a       532     0    27     1    12
  2.8479037426595261E-01 a       533     0    27     1    13
 -1.4845484919654506E+00 a       534     0    27     1    14
  4.5002341706355592E-01 a       535     0    27     1    15
 -1.8680987679518279E-01 a       536     0    27     1    16
  9.4233621893327665E-02 a       537     0    27     1    17
  3.2943550527716151E-02 a       538     0    27     1    18
  9.9568417688871494E-03 a       539     0    27     1    19
 -1.1736933948294082E-01 a       540     0    27     1    20
  1.1829672666974715E+00 b       541     1     1
  5.0479171650709143E-01 b       542     1     2
 -1.0785252517135802E+00 b       543     1     3
 -1.2337313310008176E+00 b       544     1     4
  1.5177952047073866E+00 b       545     1     5
 -1.1590379729192444E+00 b       546     1     6
 -1.5475960048306459E+00 b       547     1     7
  1.4307208876773250E+00 b       548     1     8
 -1.3654962968511439E+00 b       549     1     9
  1.0713732002318594E+00 b       550     1    10
 -1.2695151872140491E+00 b       551     1    11
  6.7000601758198497E-01 b       552     1    12
 -9.9137328228247290E-01 b       553     1    13
 -1.4414648702411748E+00 b       554     1    14
 -1.1007971975008561E+00 b       555     1    15
  4.1746744794619950E-01 b       556     1    16
  4.8204518294054061E-01 b       557     1    17
 -1.1426906990551196E+00 b       558     1    18
 -8.4897975190922820E-02 b       559     1    19
  1.5224504882036556E+00 b       560     1    20
 -4.8617997142107627E-01 a       561     1     1     2     1
  2.5050522512408746E-01 a       562     1     1     2     2
  2.1317076184851433E-01 a       563     1     1     2     3
  2.0170873653080032E-01 a       564     1     1     2     4
  1.6942262166644756E-01 a       565     1     1     2     5
  2.7743915599031976E-01 a       566     1     1     2     6
  3.1366753778533862E-01 a       567     1     1     2     7
  7.2389885898628703E-01 a       568     1     1     2     8
 -4.4479773179645909E-01 a       569     1     1     2     9
  4.3469529697051472E-02 a       570     1     1     2    10
 -3.5642808393045144E-01 a       571     1     1     2    11
  7.4517916711202070E-01 a       572     1     1     2    12
  5.3140595163382054E-01 a       573     1     1     2    13
 -1.4043692167728397E-01 a       574     1     1     2    14
  1.9870378195888294E-01 a       575     1     1     2    15
 -2.7526662151891601E-01 a       576     1     1     2    16
 -2.3009949211918845E-01 a       577     1     1     2    17
  2.7537535811743358E-01 a       578     1     1     2    18
  2.3681467584662910E-01 a       579     1     1     2    19
  2.9339099803568386E-01 a       580     1     1     2    20
 -6.5199867634705000E-01 a       581     1     2     2     1
  3.4576888077591333E-01 a       582     1     2     2     2
 -1.6837317078345568E-01 a       583     1     2     2     3
  3.3657733130287887E-01 a       584     1     2     2     4
  2.2819557605496840E-01 a       585     1     2     2     5
 -1.9511777142740511E-01 a       586     1     2     2     6
 -5.1194267175544128E-01 a       587     1     2     2     7
 -6.3630089103942034E-01 a       588     1     2     2     8
  1.6976915626588190E-02 a       589     1     2     2     9
 -3.6675413258906225E-01 a       590     1     2     2    10
 -1.6550092800025878E-01 a       591     1     2     2    11
  9.5086641775837866E-02 a       592     1     2     2    12
 -8.1287805052536119E-02 a       593     1     2     2    13
 -4.9564546887008974E-02 a       594     1     2     2    14
  4.1221095757135595E-01 a       595     1     2     2    15
 -2.0759519994623540E-01 a       596     1     2     2    16
 -5.4998371838573612E-01 a       597     1     2     2    17
  6.0199434364844751E-01 a       598     1     2     2    18
  3.9070761388599684E-01 a       599     1     2     2    19
 -8.9570468084921903E-02 a       600     1     2     2    20
 -2.9660954689436891E-01 a       601     1     3     2     1
  5.9631616408231736E-01 a       602     1     3     2     2
  4.2800583622176464E-01 a       603     1     3     2     3
 -1.8792633418087772E-02 a       604     1     3     2     4
 -4.5024420645239271E-01 a       605     1     3     2     5
  1.2828376388136251E-02 a       606     1     3     2     6
  1.0718639653857178E+00 a       607     1     3     2     7
  8.1128377870256518E-01 a       608     1     3     2     8
 -9.3120047481363447E-02 a       609     1     3     2     9
 -2.2597917603190848E-01 a       610     1     3     2    10
  4.5751189629092898E-01 a       611     1     3     2    11
 -1.2770086470455450E-01 a       612     1     3     2    12
 -5.1160694084529901E-01 a       613     1     3     2    13
  1.4988296240272961E-01 a       614     1     3     2    14
 -4.8086003178078984E-01 a       615     1     3     2    15
  6.2962459257614867E-01 a       616     1     3     2    16
  9.7200189530376724E-01 a       617     1     3     2    17
 -5.9570184385937186E-01 a       618     1     3     2    18
 -7.0942902450153444E-01 a       619     1     3     2    19
  5.3119951450276548E-01 a       620     1     3     2    20
  4.9678750442944858E-01 a       621     1     4     2     1
 -3.4473071725412757E-01 a       622     1     4     2     2
 -3.6852942756071805E-01 a       623     1     4     2     3
 -2.9305788101666819E-01 a       624     1     4     2     4
  2.2311847985752392E-01 a       625     1     4     2     5
  3.2175155053868049E-01 a       626     1     4     2     6
  1.0670536009628451E-01 a       627     1     4     2     7
 -2.1377172831251243E-01 a       628     1     4     2     8
 -1.0598587084688714E-01 a       629     1     4     2     9
 -3.1401337486513005E-02 a       630     1     4     2    10
 -1.8873945756777460E-01 a       631     1     4     2    11
 -3.9419139597943142E-01 a       632     1     4     2    12
  1.9742113392716129E-01 a       633     1     4     2    13
  1.6723321433204291E-01 a       634     1     4     2    14
 -1.0473019686409454E-01 a       635     1     4     2    15
  7.1874190344918557E-02 a       636     1     4     2    16
 -3.6865642988166403E-01 a       637     1     4     2    17
  4.2004156497900424E-01 a       638     1     4     2    18
  6.7368456088519357E-01 a       639     1     4     2    19
  3.2346512337292743E-01 a       640     1     4     2    20
 -4.8052179983776261E-01 a       641     1     5     2     1
  8.3934961273021941E-02 a       642     1     5     2     2
 -3.6313637840239243E-01 a       643     1     5     2     3
 -5.0574127815325576E-01 a       644     1     5     2     4
  1.1203689057485326E-01 a       645     1     5     2     5
  3.6438058607543533E-01 a       646     1     5     2     6
  5.2392129591264236E-01 a       647     1     5     2     7
  2.9709342818162709E-01 a       648     1     5     2     8
  4.7919286875277689E-01 a       649     1     5     2     9
 -1.3090421720778928E-01 a       650     1     5     2    10
  4.1217109256104117E-01 a       651     1     5     2    11
  1.0778544505230409E-01 a       652     1     5     2    12
  6.4346529863619484E-01 a       653     1     5     2    13
  1.9478078379430355E-02 a       654     1     5     2    14
  6.2816063683075229E-01 a       655     1     5     2    15
 -5.7111067086730999E-02 a       656     1     5     2    16
  2.1161321348549447E-01 a       657     1     5     2    17
  3.5069301133747754E-01 a       658     1     5     2    18
 -3.6183328598952197E-01 a       659     1     5     2    19
 -2.5535810704574030E-01 a       660     1     5     2    20
 -1.8781083152378894E-01 a       661     1     6     2     1
  3.1620220241897223E-01 a       662     1     6     2     2
  3.6420710592002181E-01 a       663     1     6     2     3
  3.3882169859665667E-01 a       664     1     6     2     4
 -3.8975930848644502E-01 a       665     1     6     2     5
 -3.7314165512629410E-01 a       666     1     6     2     6
  8.7450437542965512E-02 a       667     1     6     2     7
  2.0892714635403964E-01 a       668     1     6     2     8
 -2.4319641083795013E-01 a       669     1     6     2     9
 -1.7428561050426683E-01 a       670     1     6     2    10
 -2.7598310048734209E-01 a       671     1     6     2    11
 -3.6898131997015216E-01 a       672     1     6     2    12
  2.2374418088648820E-01 a       673     1     6     2    13
 -6.0940762261323590E-02 a       674     1     6     2    14
 -7.5604179859323961E-01 a       675     1     6     2    15
 -9.6613287833985512E-02 a       676     1     6     2    16
 -7.1008565878241525E-01 a       677     1     6     2    17
 -4.3018882826145299E-02 a       678     1     6     2    18
  4.8622356033676267E-01 a       679     1     6     2    19
 -4.6618280067216450E-01 a       680     1     6     2    20
  5.9399021557105069E-01 a       681     1     7     2     1
  7.0619487226933553E-01 a       682     1     7     2     2
  3.1098465271303083E-01 a       683     1     7     2     3
  6.2657469599241122E-01 a       684     1     7     2     4
  1.3409774265352109E-01 a       685     1     7     2     5
 -1.2518847587020479E-01 a       686     1     7     2     6
  2.1074447018093470E-01 a       687     1     7     2     7
 -8.3765200939563011E-01 a       688     1     7     2     8
 -8.6409473893675690E-02 a       689     1     7     2     9
  1.9334311798965345E-01 a       690     1     7     2    10
 -7.3533467024365962E-01 a       691     1     7     2    11
 -1.6269576580321164E-02 a       692     1     7     2    12
 -2.5083939834088748E-01 a       693     1     7     2    13
 -6.5383707914755340E-01 a       694     1     7     2    14
 -8.3104548669192890E-01 a       695     1     7     2    15
 -1.0454283036399073E-01 a       696     1     7     2    16
 -3.7732959976886177E-01 a       697     1     7     2    17
 -2.8839951379906659E-01 a       698     1     7     2    18
  1.8228035779234050E-01 a       699     1     7     2    19
  5.3165336763338589E-01 a       700     1     7     2    20
 -5.1202533962508257E-01 a       701     1     8     2     1
  3.0836958862686964E-01 a       702     1     8     2     2
 -4.2532683547593303E-01 a       703     1     8     2     3
  2.6702367411085343E-01 a       704     1     8     2     4
 -6.5548562559990187E-01 a       705     1     8     2     5
  5.5078372280759591E-01 a       706     1     8     2     6
  3.6999447326304730E-01 a       707     1     8     2     7
  6.0227301959106350E-01 a       708     1     8     2     8
  1.3979850080923082E+00 a       709     1     8     2     9
 -4.0090818121089183E-01 a       710     1     8     2    10
  7.8959698509788590E-01 a       711     1     8     2    11
  3.9465887594781496E-01 a       712     1     8     2    12
  3.9749514983606160E-01 a       713     1     8     2    13
 -5.7430460961279750E-01 a       714     1     8     2    14
  2.6793806015502913E-01 a       715     1     8     2    15
 -5.7290137242695538E-01 a       716     1     8     2    16
 -6.3706461778660173E-01 a       717     1     8     2    17
 -3.1303973798096546E-01 a       718     1     8     2    18
 -1.2933435339017885E-01 a       719     1     8     2    19
  2.4165139914346481E-01 a       720     1     8     2    20
 -2.0058140712718986E-01 a       721     1     9     2     1
  2.2177848467233749E-01 a       722     1     9     2     2
 -1.8306886376654533E-01 a       723     1     9     2     3
 -3.9606918413333531E-01 a       724     1     9     2     4
  3.4402205975478450E-01 a       725     1     9     2     5
 -3.9588684184071349E-01 a       726     1     9     2     6
  4.0863833902551194E-01 a       727     1     9     2     7
  2.0237879648700741E-01 a       728     1     9     2     8
 -8.6170955512479364E-01 a       729     1     9     2     9
 -4.2243553881665036E-01 a       730     1     9     2    10
 -4.9385426173961980E-02 a       731     1     9     2    11
 -1.0497729074572450E-02 a       732     1     9     2    12
 -3.5289961489276622E-01 a       733     1     9     2    13
 -7.0570069549975833E-01 a       734     1     9     2    14
  1.9836161042007325E-01 a       735     1     9     2    15
 -2.8024531174211803E-01 a       736     1     9     2    16
  8.9772669722886667E-02 a       737     1     9     2    17
 -7.1435706793150633E-01 a       738     1     9     2    18
  2.0029908810540276E-01 a       739     1     9     2    19
  9.0603821962311759E-01 a       740     1     9     2    20
  4.2261681883968866E-01 a       741     1    10     2     1
  1.5995390935151776E-01 a       742     1    10     2     2
  7.1323892850849746E-01 a       743     1    10     2     3
 -5.2993939989138705E-01 a       744     1    10     2     4
  4.8872648122836410E-01 a       745     1    10     2     5
 -5.8228455147978830E-01 a       746     1    10     2     6
  1.7953590070830286E-01 a       747     1    10     2     7
  1.0574213975396221E-02 a       748     1    10     2     8
  1.1840712489048553E+00 a       749     1    10     2     9
  3.8604613192517118E-01 a       750     1    10     2    10
  3.0346642414521757E-02 a       751     1    10     2    11
  9.3787721106727417E-01 a       752     1    10     2    12
  7.1699517462780071E-01 a       753     1    10     2    13
  6.1575985221976304E-01 a       754     1    10     2    14
  3.7919466933953661E-01 a       755     1    10     2    15
 -3.6885297616986978E-01 a       756     1    10     2    16
  2.9937693974460422E-01 a       757     1    10     2    17
  1.9551285761194337E-01 a       758     1    10     2    18
  1.7189002728581598E-01 a       759     1    10     2    19
 -4.7124980239057823E-01 a       760     1    10     2    20
 -2.5802003269605189E-01 a       761     1    11     2     1
  6.4574870213275037E-01 a       762     1    11     2     2
  6.3623351350499635E-01 a       763     1    11     2     3
 -8.7827861979782235E-02 a       764     1    11     2     4
 -4.8505317276042348E-01 a       765     1    11     2     5
  9.9898977866976091E-01 a       766     1    11     2     6
 -3.8105947740560470E-01 a       767     1    11     2     7
  1.9474487199115081E-01 a       768     1    11     2     8
  6.1771448087777647E-01 a       769     1    11     2     9
 -4.3264288055620892E-01 a       770     1    11     2    10
 -4.8087244693313513E-01 a       771     1    11     2    11
  2.7927917780670043E-02 a       772     1    11     2    12
 -4.1063449790522888E-01 a       773     1    11     2    13
 -2.7311251121401764E-01 a       774     1    11     2    14
 -4.5192062911951614E-01 a       775     1    11     2    15
  2.4377527777737598E-01 a       776     1    11     2    16
 -2.8083368721334201E-01 a       777     1    11     2    17
 -8.3183608730362346E-01 a       778     1    11     2    18
  1.9628158761415504E-01 a       779     1    11     2    19
  7.1467319958119291E-01 a       780     1    11     2    20
  4.9311786594639273E-01 a       781     1    12     2     1
 -4.0012384190301414E-01 a       782     1    12     2     2
  4.5906768406875620E-01 a       783     1    12     2     3
 -3.8423584605805799E-01 a       784     1    12     2     4
  3.3604538544765938E-01 a       785     1    12     2     5
  2.9640519693443096E-01 a       786     1    12     2     6
  2.7792760070858796E-01 a       787     1    12     2     7
  1.0733778545418822E-01 a       788     1    12     2     8
 -2.6960095472569678E-01 a       789     1    12     2     9
  1.1397724451241960E-01 a       790     1    12     2    10
  3.6548897800934432E-01 a       791     1    12     2    11
  4.2337435157164960E-01 a       792     1    12     2    12
  4.8053553063452087E-01 a       793     1    12     2    13
  1.9561445541084483E-02 a       794     1    12     2    14
 -2.0331930412167928E-01 a       795     1    12     2    15
  5.0274037794953992E-02 a       796     1    12     2    16
 -2.7322824382107946E-01 a       797     1    12     2    17
 -2.1700173211905388E-01 a       798     1    12     2    18
 -9.0071823409601393E-03 a       799     1    12     2    19
  2.5498411326574494E-01 a       800     1    12     2    20
  1.9301154894151815E-01 a       801     1    13     2     1
  5.6943414668015979E-01 a       802     1    13     2     2
 -3.6633979288572532E-01 a       803     1    13     2     3
  6.0785937713050930E-01 a       804     1    13     2     4
 -1.0016843520836621E-01 a       805     1    13     2     5
 -4.0021914215113608E-01 a       806     1    13     2     6
  8.0084375012153042E-01 a       807     1    13     2     7
 -4.1625518847252241E-01 a       808     1    13     2     8
 -5.6591261341948129E-01 a       809     1    13     2     9
 -8.5165749287255260E-02 a       810     1    13     2    10
 -3.0564933922068527E-01 a       811     1    13     2    11
  1.5546604421937565E-01 a       812     1    13     2    12
 -3.0635827368945995E-01 a       813     1    13     2    13
  2.4514213239929972E-01 a       814     1    13     2    14
  7.0719101103230694E-02 a       815     1    13     2    15
 -2.3881372731242041E-02 a       816     1    13     2    16
  2.5372674847212340E-01 a       817     1    13     2    17
 -6.2950698002892180E-01 a       818     1    13     2    18
  4.4779246251798091E-02 a       819     1    13     2    19
  2.9371894162703771E-01 a       820     1    13     2    20
  7.1340739921212337E-01 a       821     1    14     2     1
 -2.4627907935894261E-01 a       822     1    14     2     2
 -4.0279239570447090E-01 a       823     1    14     2     3
  5.5816632273291789E-01 a       824     1    14     2     4
 -8.7667785768662132E-02 a       825     1    14     2     5
  4.2443181722445966E-01 a       826     1    14     2     6
 -1.8855755288637022E-01 a       827     1    14     2     7
 -3.7529294770685118E-01 a       828     1    14     2     8
 -7.4026789835608953E-01 a       829     1    14     2     9
  4.7339269333957516E-03 a       830     1    14     2    10
 -6.8730721855348564E-01 a       831     1    14     2    11
  1.1502812481396325E+00 a       832     1    14     2    12
  2.5901460467115234E-01 a       833     1    14     2    13
  5.3200497105017697E-01 a       834     1    14     2    14
 -6.8865548740413418E-01 a       835     1    14     2    15
 -2.2438506604199870E-01 a       836     1    14     2    16
 -9.6579873504345996E-03 a       837     1    14     2    17
 -2.7724580755318706E-01 a       838     1    14     2    18
 -5.9851886676761856E-01 a       839     1    14     2    19
  4.1970000651869654E-01 a       840     1    14     2    20
  4.1094102536793725E-01 a       841     1    15     2     1
  4.5072227024737327E-01 a       842     1    15     2     2
  3.5566689899520726E-01 a       843     1    15     2     3
  4.5545274872727670E-01 a       844     1    15     2     4
 -7.1309923966771482E-01 a       845     1    15     2     5
 -2.4627658392699620E-01 a       846     1    15     2     6
  1.4013259817663273E-01 a       847     1    15     2     7
 -5.0943276890272206E-02 a       848     1    15     2     8
 -3.9138702635046638E-02 a       849     1    15     2     9
  5.0578974231541496E-01 a       850     1    15     2    10
  1.2524085223647863E-01 a       851     1    15     2    11
 -1.1539889509271545E-01 a       852     1    15     2    12
 -6.0944324759829582E-01 a       853     1    15     2    13
  5.4703945528875542E-01 a       854     1    15     2    14
 -6.9578345086652316E-01 a       855     1    15     2    15
 -2.6883326163516280E-01 a       856     1    15     2    16
  6.4780015274081715E-01 a       857     1    15     2    17
 -7.0413007857980425E-01 a       858     1    15     2    18
 -2.5500343195407316E-01 a       859     1    15     2    19
 -5.4515231928179742E-01 a       860     1    15     2    20
  5.9737372626437725E-02 a       861     1    16     2     1
  9.2933412672942875E-02 a       862     1    16     2     2
  2.1555997156711779E-01 a       863     1    16     2     3
  6.3128229417016402E-01 a       864     1    16     2     4
 -8.7499573705136868E-01 a       865     1    16     2     5
 -2.1016020996868418E-01 a       866     1    16     2     6
 -3.4977632852172735E-01 a       867     1    16     2     7
  1.8700574281722313E-01 a       868     1    16     2     8
  1.9798337085992671E-01 a       869     1    16     2     9
 -5.6622186002374737E-02 a       870     1    16     2    10
 -1.8633482904569953E-01 a       871     1    16     2    11
  3.6606081581768513E-01 a       872     1    16     2    12
  5.9467529388329365E-01 a       873     1    16     2    13
  1.0826340650340704E-01 a       874     1    16     2    14
 -4.7987533108938651E-01 a       875     1    16     2    15
 -6.9424697429909676E-01 a       876     1    16     2    16
  2.5313845329122082E-02 a       877     1    16     2    17
  5.2215165045634337E-02 a       878     1    16     2    18
 -5.8401591040961230E-02 a       879     1    16     2    19
 -3.5321829305742086E-01 a       880     1    16     2    20
 -1.1590952205637976E-01 a       881     1    17     2     1
  4.5505657490953716E-01 a       882     1    17     2     2
 -6.7769305275602854E-01 a       883     1    17     2     3
 -7.9491772534834360E-02 a       884     1    17     2     4
  3.3528136850548029E-01 a       885     1    17     2     5
 -2.1470845708694161E-01 a       886     1    17     2     6
  6.3657678388780747E-01 a       887     1    17     2     7
  2.0445972169636475E-01 a       888     1    17     2     8
 -2.4544167206310802E-01 a       889     1    17     2     9
 -2.7269021764694351E-01 a       890     1    17     2    10
 -5.3000123550956166E-02 a       891     1    17     2    11
 -9.7804970838332583E-01 a       892     1    17     2    12
 -4.0754934967311324E-01 a       893     1    17     2    13
 -2.3020990602464123E-01 a       894     1    17     2    14
  3.7644630423880604E-01 a       895     1    17     2    15
 -6.1863287080285123E-01 a       896     1    17     2    16
 -4.8889436065355751E-01 a       897     1    17     2    17
  4.3729425040004150E-01 a       898     1    17     2    18
 -2.8158924747080497E-02 a       899     1    17     2    19
 -4.3217241243223065E-01 a       900     1    17     2    20
  1.8831749457606270E-01 a       901     1    18     2     1
  4.1876135426017608E-01 a       902     1    18     2     2
 -1.8031482789787193E-01 a       903     1    18     2     3
 -3.9624989684468960E-02 a       904     1    18     2     4
  6.8250866342098385E-02 a       905     1    18     2     5
 -3.0676949137354054E-01 a       906     1    18     2     6
  3.1230090152914231E-01 a       907     1    18     2     7
 -6.5710229319643954E-01 a       908     1    18     2     8
 -7.8359801035400314E-02 a       909     1    18     2     9
  1.5685942647294165E-01 a       910     1    18     2    10
 -2.9497070165519357E-01 a       911     1    18     2    11
  9.0835566006805146E-01 a       912     1    18     2    12
 -3.9199127640801246E-02 a       913     1    18     2    13
  2.3157355324929996E-01 a       914     1    18     2    14
 -6.0525696381830210E-02 a       915     1    18     2    15
  3.4252814491303080E-01 a       916     1    18     2    16
 -7.9305639406643325E-01 a       917     1    18     2    17
  7.6850319734434555E-02 a       918     1    18     2    18
  3.2556106130136558E-01 a       919     1    18     2    19
  3.9979700866363482E-01 a       920     1    18     2    20
 -3.9947704682617641E-01 a       921     1    19     2     1
  2.0006887983812421E-01 a       922     1    19     2     2
 -2.7343308425055179E-01 a       923     1    19     2     3
 -4.1025863244380567E-01 a       924     1    19     2     4
  2.8426796010781608E-01 a       925     1    19     2     5
  1.6692290511381597E-01 a       926     1    19     2     6
  4.6150911712446491E-01 a       927     1    19     2     7
  1.9572515731553763E-01 a       928     1    19     2     8
  2.5142474874695386E-01 a       929     1    19     2     9
 -1.2391774587378773E-01 a       930     1    19     2    10
  2.1163239210584241E-02 a       931     1    19     2    11
  6.9522034621172535E-01 a       932     1    19     2    12
  1.3009374582455602E-01 a       933     1    19     2    13
 -2.1087112793592111E-01 a       934     1    19     2    14
 -4.1788789078539434E-01 a       935     1    19     2    15
  1.9888648383032295E-01 a       936     1    19     2    16
 -7.4843650898400604E-01 a       937     1    19     2    17
  5.6282477412719856E-01 a       938     1    19     2    18
  3.5528992660877456E-01 a       939     1    19     2    19
  5.7911566154712291E-01 a       940     1    19     2    20
 -1.9894510122454784E-01 a       941     1    20     2     1
  2.8671780495424620E-01 a       942     1    20     2     2
 -4.8874765716828034E-01 a       943     1    20     2     3
 -4.1280305071880535E-01 a       944     1    20     2     4
  7.0901697673688902E-01 a       945     1    20     2     5
  1.0036413320555798E-01 a       946     1    20     2     6
  4.3016703051519745E-01 a       947     1    20     2     7
  7.1889018451592634E-01 a       948     1    20     2     8
 -1.0138367258590271E+00 a       949     1    20     2     9
  2.2162250823895970E-02 a       950     1    20     2    10
 -3.2938207756914745E-01 a       951     1    20     2    11
  1.3737474733630287E-01 a       952     1    20     2    12
  2.9922633688502914E-01 a       953     1    20     2    13
  7.2739715785738379E-01 a       954     1    20     2    14
 -5.5390889406225906E-02 a       955     1    20     2    15
 -5.2334920159926113E-01 a       956     1    20     2    16
  6.2287701032086043E-02 a       957     1    20     2    17
  9.8248541998337491E-01 a       958     1    20     2    18
 -1.2194177268999272E-01 a       959     1    20     2    19
  3.9865478481666279E-02 a       960     1    20     2    20
 -6.5477098857616411E-01 b       961     2     1
 -1.6834497851353465E+00 b       962     2     2
 -4.8160349214793285E-01 b       963     2     3
 -1.0602292237332160E+00 b       964     2     4
  9.8901602994052040E-01 b       965     2     5
 -2.4085255161969159E+00 b       966     2     6
 -9.9569681271707719E-02 b       967     2     7
 -9.6254215991210523E-01 b       968     2     8
 -1.8707179428387031E+00 b       969     2     9
 -8.3244837645847269E-01 b       970     2    10
  1.0129635553945640E+00 b       971     2    11
  1.2214152015377910E+00 b       972     2    12
  1.1306993101060830E-01 b       973     2    13
  4.7950518035695011E-01 b       974     2    14
 -4.1934984712122847E-01 b       975     2    15
 -1.1864056783600614E+00 b       976     2    16
 -1.9980008145302477E-01 b       977     2    17
 -7.7712320591482886E-01 b       978     2    18
  1.1082523019859540E+00 b       979     2    19
  3.5995129457058039E-01 b       980     2    20
 -2.0337823311507424E+00 a       981     2     1     3     1
 -2.1509869583429091E+00 a       982     2     2     3     1
 -5.1774517517652829E-01 a       983     2     3     3     1
 -1.5184183199469239E+00 a       984     2     4     3     1
  1.0385567315025761E+00 a       985     2     5     3     1
 -1.0769444586899144E+00 a       986     2     6     3     1
  2.6709441963383856E-02 a       987     2     7     3     1
  4.8763821932004614E-01 a       988     2     8     3     1
 -6.1355059642498966E-01 a       989     2     9     3     1
 -1.4656078846010521E+00 a       990     2    10     3     1
  1.8532411920654084E+00 a       991     2    11     3     1
  1.5344034992068247E+00 a       992     2    12     3     1
  1.2209578591637498E+00 a       993     2    13     3     1
  1.2452163664590070E+00 a       994     2    14     3     1
  1.8453442644123617E+00 a       995     2    15     3     1
 -1.9556320636657514E+00 a       996     2    16     3     1
  3.4461168445885726E-01 a       997     2    17     3     1
  2.5200443677839739E+00 a       998     2    18     3     1
  6.9741280579875264E-01 a       999     2    19     3     1
 -1.0232591712792534E+00 a      1000     2    20     3     1
  1.8809356052901032E+00 b      1001     3     1
