################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.5061184923482341E-02 a       531     0    27     1    11
  2.4959067719224240E-01 a       532     0    27     1    12
  7.8700804272367708E-01 a       533     0    27     1    13
 -4.5925333770591897E-01 a       534     0    27     1    14
 -1.0920606467720916E-01 a       535     0    27     1    15
  2.2827848628915129E-01 a       536     0    27     1    16
  1.1102554966098912E+00 a       537     0    27     1    17
  1.2496085264191863E-01 a       538     0    27     1    18
  8.1946125320233043E-02 a       539     0    27     1    19
 -1.6429955451752049E-01 a       540     0    27     1    20
  6.3472433781890103E-02 b       541     1     1
  1.8005151781895326E+00 b       542     1     2
  1.2755064774192002E+00 b       543     1     3
  8.1820720211575060E-01 b       544     1     4
 -1.8587549713887603E+00 b       545     1     5
 -8.6118909725902348E-01 b       546     1     6
 -1.0587888530498291E+00 b       547     1     7
 -1.1618491508003467E-01 b       548     1     8
 -9.0014140276861154E-01 b       549     1     9
  1.1564586315434306E+00 b       550     1    10
 -1.7203464352377775E+00 b       551     1    11
 -7.1105744540469384E-01 b       552     1    12
 -8.8945094292396998E-01 b       553     1    13
  1.2939632420036029E+00 b       554     1    14
  1.3947871061305421E+00 b       555     1    15
  3.0115225593918910E-01 b       556     1    16
  1.6336565878495226E+00 b       557     1    17
  1.5676324176634229E+00 b       558     1    18
 -1.1759435324493326E+00 b       559     1    19
 -1.5679390829753906E-01 b       560     1    20
 -4.6451811062853071E-01 a       561     1     1     2     1
 -1.9294000818032983E-01 a       562     1     1     2     2
 -2.2079200555302186E-02 a       563     1     1     2     3
 -5.4018484334990624E-01 a       564     1     1     2     4
 -6.4434668349766577E-01 a       565     1     1     2     5
  2.4519843365295094E-01 a       566     1     1     2     6
 -4.5902725116846838E-01 a       567     1     1     2     7
  5.2816894508030998E-01 a       568     1     1     2     8
 -6.8098254724914931E-01 a       569     1     1     2     9
 -4.2884631894500547E-01 a       570     1     1     2    10
  4.3541641805402564E-01 a       571     1     1     2    11
 -2.1645328000753855E-01 a       572     1     1     2    12
  2.9838453821184591E-01 a       573     1     1     2    13
  7.3359897309435240E-01 a       574     1     1     2    14
  6.5996957291178882E-01 a       575     1     1     2    15
 -2.6639448726748399E-01 a       576     1     1     2    16
  4.6799637538049854E-01 a       577     1     1     2    17
  2.2203848727913111E-01 a       578     1     1     2    18
  3.0714160034546384E-01 a       579     1     1     2    19
  7.5948917619821324E-02 a       580     1     1     2    20
  1.3563444339599032E-01 a       581     1     2     2     1
 -4.5912865017857180E-01 a       582     1     2     2     2
  1.4551423641994615E-01 a       583     1     2     2     3
 -3.1462160734226619E-01 a       584     1     2     2     4
  3.6259698178225402E-01 a       585     1     2     2     5
 -6.8649261499436343E-01 a       586     1     2     2     6
 -3.6361938590294485E-01 a       587     1     2     2     7
  6.0276811183255297E-01 a       588     1     2     2     8
  5.1555518758635444E-01 a       589     1     2     2     9
 -2.9234321306804972E-01 a       590     1     2     2    10
 -1.2249508970732549E-02 a       591     1     2     2    11
  2.8971221599839964E-01 a       592     1     2     2    12
 -4.1635878240009673E-02 a       593     1     2     2    13
 -7.9315670743815903E-01 a       594     1     2     2    14
  8.7443735904814537E-02 a       595     1     2     2    15
  5.3376776199058573E-01 a       596     1     2     2    16
  3.8018711838347791E-01 a       597     1     2     2    17
 -5.5754080035076359E-01 a       598     1     2     2    18
 -1.3143331540697284E-01 a       599     1     2     2    19
 -8.2713250127093607E-01 a       600     1     2     2    20
 -2.2026637804134164E-01 a       601     1     3     2     1
  4.0954554411305427E-01 a       602     1     3     2     2
  1.7466941566841673E-01 a       603     1     3     2     3
  1.1523034434209185E-01 a       604     1     3     2     4
  3.9889078716944873E-02 a       605     1     3     2     5
 -1.8712687572113212E-01 a       606     1     3     2     6
  1.9928017106909116E-01 a       607     1     3     2     7
 -1.8623123659609456E-01 a       608     1     3     2     8
  3.0984123524253365E-01 a       609     1     3     2     9
  2.4720361101124494E-01 a       610     1     3     2    10
 -1.1540846126195321E-01 a       611     1     3     2    11
 -5.5220272494816680E-01 a       612     1     3     2    12
 -3.0873586657659541E-01 a       613     1     3     2    13
 -2.9938489377493303E-02 a       614     1     3     2    14
  4.2810290533935513E-01 a       615     1     3     2    15
 -1.6289830367061017E-01 a       616     1     3     2    16
 -5.7197677657453150E-01 a       617     1     3     2    17
  7.9448644921310962E-01 a       618     1     3     2    18
  1.7696439955455051E-01 a       619     1     3     2    19
 -2.9212129806897452E-01 a       620     1     3     2    20
  5.6757197774939239E-01 a       621     1     4     2     1
  1.2603883475277777E-01 a       622     1     4     2     2
 -2.1921987181695063E-01 a       623     1     4     2     3
  5.0313723630727814E-01 a       624     1     4     2     4
  1.3841706924088721E-02 a       625     1     4     2     5
 -3.3222836597046496E-01 a       626     1     4     2     6
 -2.7887116725783995E-01 a       627     1     4     2     7
 -9.0038214796992463E-02 a       628     1     4     2     8
 -4.4522177368571952E-01 a       629     1     4     2     9
 -1.5311677305734880E-01 a       630     1     4     2    10
 -5.0474086191631184E-01 a       631     1     4     2    11
  2.8442138132196143E-01 a       632     1     4     2    12
  8.5611290250482219E-01 a       633     1     4     2    13
  6.6558804612580658E-01 a       634     1     4     2    14
 -2.9062941410047061E-01 a       635     1     4     2    15
  2.9865612449001716E-01 a       636     1     4     2    16
  5.2485421154482259E-01 a       637     1     4     2    17
  2.3109279393596391E-01 a       638     1     4     2    18
  3.3821738907831606E-01 a       639     1     4     2    19
  7.3835092965890761E-02 a       640     1     4     2    20
 -1.3734146773866246E-01 a       641     1     5     2     1
  1.2009120534563394E-01 a       642     1     5     2     2
  3.9804224336191074E-01 a       643     1     5     2     3
 -3.4360981128786766E-01 a       644     1     5     2     4
 -7.2726978681235255E-01 a       645     1     5     2     5
  4.4179403066626757E-03 a       646     1     5     2     6
  2.2149432919016165E-01 a       647     1     5     2     7
 -2.5627562556263372E-01 a       648     1     5     2     8
  5.7123245080376084E-01 a       649     1     5     2     9
  6.4039809365073486E-01 a       650     1     5     2    10
  4.3994260722292661E-01 a       651     1     5     2    11
  3.3113264678894277E-01 a       652     1     5     2    12
 -5.0929611265391250E-01 a       653     1     5     2    13
  8.3644670867623394E-01 a       654     1     5     2    14
  2.8568670978902572E-01 a       655     1     5     2    15
 -5.8884840819998285E-01 a       656     1     5     2    16
 -1.0584745177899599E+00 a       657     1     5     2    17
 -7.6929376999259155E-02 a       658     1     5     2    18
  6.2634804552583426E-02 a       659     1     5     2    19
  7.4162434896595553E-01 a       660     1     5     2    20
  7.4875050133554744E-01 a       661     1     6     2     1
  1.8763637660301119E-01 a       662     1     6     2     2
 -1.9532087480463009E-01 a       663     1     6     2     3
  1.0085209694648134E+00 a       664     1     6     2     4
 -6.0519196087123317E-01 a       665     1     6     2     5
  8.0983194566642669E-01 a       666     1     6     2     6
 -3.3012679735104317E-01 a       667     1     6     2     7
  2.5186665447538115E-01 a       668     1     6     2     8
 -5.0435881336633759E-01 a       669     1     6     2     9
 -1.8988116897105511E-01 a       670     1     6     2    10
 -6.2333794785488272E-01 a       671     1     6     2    11
  5.0703643619091188E-01 a       672     1     6     2    12
 -1.9832304832820584E-03 a       673     1     6     2    13
  9.4728148121943956E-01 a       674     1     6     2    14
 -1.7659442219966920E-01 a       675     1     6     2    15
 -4.4243511267136931E-01 a       676     1     6     2    16
  5.6222317599265614E-01 a       677     1     6     2    17
  4.6565599793217449E-01 a       678     1     6     2    18
  2.4259663525399344E-01 a       679     1     6     2    19
  6.0795589717709646E-02 a       680     1     6     2    20
  1.3272520478917654E-01 a       681     1     7     2     1
  1.4597657881095258E-01 a       682     1     7     2     2
 -1.5074849643558802E-01 a       683     1     7     2     3
 -5.6863894031218831E-01 a       684     1     7     2     4
 -9.5679447832610495E-02 a       685     1     7     2     5
 -1.8582086600131850E-01 a       686     1     7     2     6
  3.2232708113074077E-01 a       687     1     7     2     7
  3.1180841694753919E-01 a       688     1     7     2     8
  4.9168178452737681E-02 a       689     1     7     2     9
  1.8340628773143347E-01 a       690     1     7     2    10
 -5.1060233050905535E-01 a       691     1     7     2    11
  3.2514066670214237E-01 a       692     1     7     2    12
 -3.4273309224018955E-01 a       693     1     7     2    13
  1.6167687208076850E-01 a       694     1     7     2    14
 -8.1423271083048188E-01 a       695     1     7     2    15
 -6.5652929665449256E-01 a       696     1     7     2    16
 -8.8057654942978969E-01 a       697     1     7     2    17
  2.8672904467491489E-01 a       698     1     7     2    18
  6.5779878730294739E-01 a       699     1     7     2    19
  5.5812269305993711E-01 a       700     1     7     2    20
  4.3742484382432656E-01 a       701     1     8     2     1
  1.9021331724352999E-01 a       702     1     8     2     2
 -4.4183235743813970E-02 a       703     1     8     2     3
  5.1555913317926270E-02 a       704     1     8     2     4
  1.7601244336555244E-01 a       705     1     8     2     5
  4.3798494990199344E-01 a       706     1     8     2     6
 -2.9794396637689756E-02 a       707     1     8     2     7
 -3.0297070927203035E-01 a       708     1     8     2     8
  5.7124043724148303E-02 a       709     1     8     2     9
  8.4011852029204290E-02 a       710     1     8     2    10
  1.7310732388688996E-01 a       711     1     8     2    11
  3.6164378714622314E-01 a       712     1     8     2    12
  8.9486815834402411E-01 a       713     1     8     2    13
  1.2968789518596091E-01 a       714     1     8     2    14
  2.8655850769348240E-01 a       715     1     8     2    15
  1.3860939213857082E-01 a       716     1     8     2    16
  4.9164602846555000E-01 a       717     1     8     2    17
 -6.0470734332849752E-01 a       718     1     8     2    18
  2.5421123094853332E-01 a       719     1     8     2    19
  2.6747486036996476E-01 a       720     1     8     2    20
  3.3674652620736312E-01 a       721     1     9     2     1
  4.8211344712249615E-01 a       722     1     9     2     2
  8.0327803773885009E-01 a       723     1     9     2     3
 -3.9546439591597465E-01 a       724     1     9     2     4
 -2.8751567511555348E-01 a       725     1     9     2     5
  5.8562120194204648E-01 a       726     1     9     2     6
 -5.4034901405457059E-01 a       727     1     9     2     7
 -6.6861229421840696E-01 a       728     1     9     2     8
 -6.1054715206742971E-01 a       729     1     9     2     9
  4.1215023681090179E-01 a       730     1     9     2    10
 -6.4189230649821283E-01 a       731     1     9     2    11
 -1.6805179225794109E-01 a       732     1     9     2    12
  3.9339212200101020E-01 a       733     1     9     2    13
  2.2643719791606556E-01 a       734     1     9     2    14
 -4.2784411555911456E-01 a       735     1     9     2    15
 -4.8655294959373457E-01 a       736     1     9     2    16
  5.5620176936046362E-01 a       737     1     9     2    17
  3.0618241572384564E-01 a       738     1     9     2    18
  2.1338389211028272E-01 a       739     1     9     2    19
 -7.0662139320052456E-02 a       740     1     9     2    20
 -3.0846565170942880E-01 a       741     1    10     2     1
  2.0849399903880719E-01 a       742     1    10     2     2
  1.4431110345027731E-01 a       743     1    10     2     3
 -3.9379254641517364E-01 a       744     1    10     2     4
 -3.4695189579053259E-01 a       745     1    10     2     5
 -1.3056920256556084E-01 a       746     1    10     2     6
  2.3034487413729883E-02 a       747     1    10     2     7
 -8.2827910033715965E-02 a       748     1    10     2     8
  9.0504070075949739E-02 a       749     1    10     2     9
 -2.5635468489874202E-01 a       750     1    10     2    10
 -7.8613994292794231E-01 a       751     1    10     2    11
 -5.4701504413671331E-01 a       752     1    10     2    12
 -4.5291354529670469E-01 a       753     1    10     2    13
  6.6891973579770919E-02 a       754     1    10     2    14
  6.6257545785381691E-02 a       755     1    10     2    15
  2.3607859760847838E-01 a       756     1    10     2    16
 -4.7479754694278131E-01 a       757     1    10     2    17
 -4.0646823819868805E-01 a       758     1    10     2    18
  2.7989712237750242E-01 a       759     1    10     2    19
  4.2203274756715276E-01 a       760     1    10     2    20
 -1.5407588447533591E-01 a       761     1    11     2     1
 -3.7156734640776284E-01 a       762     1    11     2     2
 -6.0340756316837929E-01 a       763     1    11     2     3
  2.4150716371338374E-01 a       764     1    11     2     4
  5.0908657686513736E-01 a       765     1    11     2     5
 -4.5859492910653143E-01 a       766     1    11     2     6
  8.5195092659761396E-01 a       767     1    11     2     7
  2.3300266516471430E-01 a       768     1    11     2     8
  1.2415895070448951E-01 a       769     1    11     2     9
  2.5997255642991013E-01 a       770     1    11     2    10
  7.0231788585044225E-02 a       771     1    11     2    11
  5.7088644930567456E-01 a       772     1    11     2    12
 -3.4036895013009677E-01 a       773     1    11     2    13
  6.4937314486141140E-01 a       774     1    11     2    14
 -7.6472579981248168E-01 a       775     1    11     2    15
  3.3709159440783049E-01 a       776     1    11     2    16
 -2.6551525121233388E-01 a       777     1    11     2    17
  4.7466411949970304E-02 a       778     1    11     2    18
  3.7390366299368111E-01 a       779     1    11     2    19
  3.0774088932064897E-01 a       780     1    11     2    20
 -1.6719703692421015E-01 a       781     1    12     2     1
  4.0429562852290696E-01 a       782     1    12     2     2
 -3.3986127142248457E-01 a       783     1    12     2     3
  2.0597784656780715E-01 a       784     1    12     2     4
  5.8766187636806855E-01 a       785     1    12     2     5
  7.2634781296685241E-02 a       786     1    12     2     6
  6.4495509328749101E-01 a       787     1    12     2     7
 -6.6221726648373680E-01 a       788     1    12     2     8
 -8.7274070173199769E-01 a       789     1    12     2     9
 -3.2966902194312658E-01 a       790     1    12     2    10
  1.0374645793204613E-01 a       791     1    12     2    11
  3.7855321708046563E-01 a       792     1    12     2    12
  4.2988542489710801E-01 a       793     1    12     2    13
 -3.1958790795642361E-01 a       794     1    12     2    14
  1.8520256701428747E-01 a       795     1    12     2    15
  3.5627094438131979E-01 a       796     1    12     2    16
 -7.2709577475339038E-01 a       797     1    12     2    17
 -8.8134832650163319E-01 a       798     1    12     2    18
  2.1546042791878839E-01 a       799     1    12     2    19
  6.1861202950731753E-01 a       800     1    12     2    20
  1.2999642317830540E-01 a       801     1    13     2     1
  4.5235939234145800E-01 a       802     1    13     2     2
 -4.3321779785316988E-01 a       803     1    13     2     3
  4.1087439463417738E-02 a       804     1    13     2     4
 -7.2600855546884946E-01 a       805     1    13     2     5
 -1.1252438516871419E-01 a       806     1    13     2     6
  2.0565508668257301E-01 a       807     1    13     2     7
 -3.2146189091213584E-01 a       808     1    13     2     8
 -2.2274582223874761E-01 a       809     1    13     2     9
  2.7376902284652394E-01 a       810     1    13     2    10
 -7.0918383937720753E-01 a       811     1    13     2    11
 -1.5966712082265663E-01 a       812     1    13     2    12
  3.3503118873012633E-01 a       813     1    13     2    13
  6.3261028720379020E-01 a       814     1    13     2    14
 -2.9029536480733886E-01 a       815     1    13     2    15
 -4.0119672433912124E-01 a       816     1    13     2    16
  1.5285007983122884E-01 a       817     1    13     2    17
  8.6857014455163051E-01 a       818     1    13     2    18
  9.9223051244346369E-02 a       819     1    13     2    19
  2.7764305063796502E-01 a       820     1    13     2    20
 -7.2489520754092585E-01 a       821     1    14     2     1
 -6.8616258189410240E-01 a       822     1    14     2     2
  5.6433447605716491E-01 a       823     1    14     2     3
 -2.4778269189810317E-01 a       824     1    14     2     4
  6.4803995608182074E-01 a       825     1    14     2     5
  2.0173774559210572E-02 a       826     1    14     2     6
 -1.7790604124306852E-01 a       827     1    14     2     7
 -1.4551710418429381E-01 a       828     1    14     2     8
 -4.2183721379582112E-01 a       829     1    14     2     9
  4.5717930601783441E-01 a       830     1    14     2    10
  6.7540513609684960E-01 a       831     1    14     2    11
  6.7686144525694728E-02 a       832     1    14     2    12
 -8.2139498240647410E-02 a       833     1    14     2    13
  6.3128251517748557E-01 a       834     1    14     2    14
  4.3328828288825699E-01 a       835     1    14     2    15
 -1.6166428900358486E-02 a       836     1    14     2    16
  6.2985870162552882E-01 a       837     1    14     2    17
 -2.1666964844723802E-01 a       838     1    14     2    18
 -1.1553412363064344E-01 a       839     1    14     2    19
 -3.8878073909728650E-01 a       840     1    14     2    20
  3.7170434873203689E-01 a       841     1    15     2     1
 -4.4518979514540846E-01 a       842     1    15     2     2
  3.7563223673588880E-01 a       843     1    15     2     3
  1.0854187740409627E+00 a       844     1    15     2     4
  6.5818146747338524E-01 a       845     1    15     2     5
  3.0974150471643497E-01 a       846     1    15     2     6
 -6.6468399235847142E-01 a       847     1    15     2     7
 -4.4106840826366911E-01 a       848     1    15     2     8
  5.3768591849100911E-01 a       849     1    15     2     9
 -8.7800022193210453E-02 a       850     1    15     2    10
  5.6701525551141614E-02 a       851     1    15     2    11
 -5.0953933055047940E-01 a       852     1    15     2    12
  4.8308238336640735E-01 a       853     1    15     2    13
 -5.1086582743301090E-01 a       854     1    15     2    14
 -1.3333781379736745E-01 a       855     1    15     2    15
  2.2353314145232622E-01 a       856     1    15     2    16
  5.6445057145833288E-01 a       857     1    15     2    17
 -3.8594070603748359E-01 a       858     1    15     2    18
 -6.5015933759201427E-01 a       859     1    15     2    19
 -5.2771220093201920E-01 a       860     1    15     2    20
 -2.5817403142584225E-02 a       861     1    16     2     1
 -1.2750011267817696E-01 a       862     1    16     2     2
  1.6630088708926463E-01 a       863     1    16     2     3
 -8.1909032978688112E-01 a       864     1    16     2     4
  5.1333443052620964E-01 a       865     1    16     2     5
 -3.2904369031163250E-01 a       866     1    16     2     6
  2.0904529237705041E-02 a       867     1    16     2     7
  1.8890341946885267E-01 a       868     1    16     2     8
 -1.2371327934827024E-01 a       869     1    16     2     9
 -5.8685785962601178E-01 a       870     1    16     2    10
 -5.0794200298273351E-01 a       871     1    16     2    11
 -6.7852550435020878E-02 a       872     1    16     2    12
 -7.5806252572287081E-01 a       873     1    16     2    13
  8.2019879655213535E-01 a       874     1    16     2    14
  7.5997374785282223E-01 a       875     1    16     2    15
  5.1708984952183579E-01 a       876     1    16     2    16
 -4.2194339974401329E-01 a       877     1    16     2    17
 -1.9951752085530659E-02 a       878     1    16     2    18
 -1.1280040427688304E-01 a       879     1    16     2    19
  5.0817884890055309E-01 a       880     1    16     2    20
  1.9303353551263797E-01 a       881     1    17     2     1
 -4.3831122818847501E-01 a       882     1    17     2     2
  5.0725355834368724E-01 a       883     1    17     2     3
  3.8322365146962167E-01 a       884     1    17     2     4
 -2.9025081707779871E-01 a       885     1    17     2     5
  2.1412570009850923E-01 a       886     1    17     2     6
 -4.9351739469587275E-01 a       887     1    17     2     7
  6.7775084258414908E-01 a       888     1    17     2     8
  2.9523983444699653E-01 a       889     1    17     2     9
 -4.1960900792722916E-01 a       890     1    17     2    10
  9.0726336108695271E-01 a       891     1    17     2    11
  3.3250070899937417E-01 a       892     1    17     2    12
 -1.9052596767379509E-01 a       893     1    17     2    13
  6.4724184084288461E-01 a       894     1    17     2    14
 -2.9959905620725230E-01 a       895     1    17     2    15
 -2.2394401470768776E-02 a       896     1    17     2    16
  2.8123627842439541E-01 a       897     1    17     2    17
 -2.3983224667558856E-01 a       898     1    17     2    18
  2.0514209384117681E-02 a       899     1    17     2    19
 -8.8197562415478437E-01 a       900     1    17     2    20
 -5.2868241390325765E-01 a       901     1    18     2     1
 -7.8267974250520378E-01 a       902     1    18     2     2
 -2.2522971732969269E-01 a       903     1    18     2     3
 -1.7704090488384494E-01 a       904     1    18     2     4
 -4.2961766358211362E-01 a       905     1    18     2     5
 -5.6176288283639408E-01 a       906     1    18     2     6
  2.0681890191186708E-01 a       907     1    18     2     7
  2.7864561312105740E-01 a       908     1    18     2     8
  4.3330923264419458E-01 a       909     1    18     2     9
  2.5729701846976161E-01 a       910     1    18     2    10
  1.9694961909501665E-01 a       911     1    18     2    11
 -6.7474072870744817E-01 a       912     1    18     2    12
  5.9777121350584076E-03 a       913     1    18     2    13
  8.3308724446744791E-03 a       914     1    18     2    14
  5.0946819121474383E-02 a       915     1    18     2    15
 -5.9270880887583421E-01 a       916     1    18     2    16
  1.7998948308436716E-01 a       917     1    18     2    17
 -7.6236171536062780E-01 a       918     1    18     2    18
 -9.7585852026231587E-02 a       919     1    18     2    19
 -5.3678512438663584E-01 a       920     1    18     2    20
  4.9776195184508076E-01 a       921     1    19     2     1
 -2.2247590098483375E-01 a       922     1    19     2     2
  7.2442825900362010E-02 a       923     1    19     2     3
 -1.5999639913351188E-01 a       924     1    19     2     4
 -2.4385666150546517E-01 a       925     1    19     2     5
  2.7673329149211612E-01 a       926     1    19     2     6
 -1.0306002221150537E-01 a       927     1    19     2     7
  4.0372372087993386E-01 a       928     1    19     2     8
  2.5813238861883075E-01 a       929     1    19     2     9
 -1.6627866393775925E-01 a       930     1    19     2    10
 -4.6901734392182515E-01 a       931     1    19     2    11
 -3.1865537147054901E-01 a       932     1    19     2    12
  1.1364180353935911E+00 a       933     1    19     2    13
  6.4929307262097480E-01 a       934     1    19     2    14
  4.8452601019624669E-01 a       935     1    19     2    15
 -1.9691447589214331E-01 a       936     1    19     2    16
 -4.2668612955818852E-01 a       937     1    19     2    17
  4.4086314598754051E-01 a       938     1    19     2    18
 -3.2756387418904920E-01 a       939     1    19     2    19
  4.4978064415169883E-01 a       940     1    19     2    20
  3.5098064930670560E-02 a       941     1    20     2     1
  2.2031211817570832E-02 a       942     1    20     2     2
 -1.4512880280605520E-02 a       943     1    20     2     3
  5.6529215962731964E-02 a       944     1    20     2     4
  5.5007090467432157E-02 a       945     1    20     2     5
 -3.2628942983758807E-01 a       946     1    20     2     6
 -1.9772127937915107E-01 a       947     1    20     2     7
  9.9395809204105109E-02 a       948     1    20     2     8
  2.0802641780948333E-01 a       949     1    20     2     9
 -9.1352975966092653E-02 a       950     1    20     2    10
 -4.9771150040283785E-01 a       951     1    20     2    11
  8.0094850305969717E-02 a       952     1    20     2    12
 -2.6796622623498512E-01 a       953     1    20     2    13
 -7.0544639465429249E-01 a       954     1    20     2    14
 -1.4590923689974970E-02 a       955     1    20     2    15
  3.1681139339629150E-01 a       956     1    20     2    16
 -2.4325993564097886E-01 a       957     1    20     2    17
 -1.0681270289216236E+00 a       958     1    20     2    18
 -1.4527942112417319E-01 a       959     1    20     2    19
  1.6642701828055428E-01 a       960     1    20     2    20
 -1.3000232971595023E+00 b       961     2     1
 -1.1770676460934786E+00 b       962     2     2
 -2.0202252158808509E+00 b       963     2     3
 -5.1725334958997182E-01 b       964     2     4
  8.6543285737112419E-01 b       965     2     5
 -1.5205345088273658E+00 b       966     2     6
 -9.9507218852400747E-01 b       967     2     7
  1.7045431286402113E+00 b       968     2     8
  7.7399520734593596E-01 b       969     2     9
 -8.1108328770779559E-01 b       970     2    10
  6.7729100779039864E-01 b       971     2    11
 -5.0212572400092392E-01 b       972     2    12
 -1.4988630509945875E+00 b       973     2    13
  3.2326660518203731E-01 b       974     2    14
  2.2201371374130882E-01 b       975     2    15
  1.0655102559704830E+00 b       976     2    16
 -8.6030200322415984E-01 b       977     2    17
 -4.3947218313673625E-01 b       978     2    18
 -3.3332188441386668E-01 b       979     2    19
  7.8782810437872286E-01 b       980     2    20
 -1.1039398772546480E+00 a       981     2     1     3     1
 -1.8439449357590083E+00 a       982     2     2     3     1
 -1.0791514853358277E+00 a       983     2     3     3     1
 -1.6694262488910974E-01 a       984     2     4     3     1
  1.6915187794324131E+00 a       985     2     5     3     1
 -1.5516537372964530E+00 a       986     2     6     3     1
 -2.3239659132893715E+00 a       987     2     7     3     1
  7.1431450733452362E-01 a       988     2     8     3     1
  1.6715932556406758E+00 a       989     2     9     3     1
 -8.2850980600768154E-01 a       990     2    10     3     1
  1.4573882445021762E+00 a       991     2    11     3     1
 -9.5047854226179063E-01 a       992     2    12     3     1
  4.9913483150288207E-01 a       993     2    13     3     1
 -1.2542517389557599E+00 a       994     2    14     3     1
  3.7798555008910756E-01 a       995     2    15     3     1
  1.4630547854126539E+00 a       996     2    16     3     1
  6.9719980974360052E-01 a       997     2    17     3     1
 -1.3325158772875623E+00 a       998     2    18     3     1
 -1.6802726158823298E+00 a       999     2    19     3     1
 -2.1303247122868134E+00 a      1000     2    20     3     1
  1.1627883831943548E+00 b      1001     3     1
